     Time , Longitude, Geodetic Longitude, Latitude, XYZ (x) , XYZ (y) , XYZ (z) , Velocity (x) , Velocity (y) , Velocity (z) 
 [s] , rad, rad, rad, m, m, m, m/s, m/s, m/s
5.826e+004, 4.249, 0.0005869, 0, -1.885e+007, -3.771e+007, 0, 2751, -1375, 0
5.832e+004, 4.253, 0.0005877, 0, -1.868e+007, -3.78e+007, 0, 2756, -1363, 0
5.838e+004, 4.258, 0.0005884, 0, -1.852e+007, -3.788e+007, 0, 2762, -1351, 0
5.844e+004, 4.262, 0.0005891, 0, -1.835e+007, -3.796e+007, 0, 2768, -1338, 0
5.85e+004, 4.266, 0.0005899, 0, -1.818e+007, -3.804e+007, 0, 2774, -1326, 0
5.856e+004, 4.271, 0.0005906, 0, -1.802e+007, -3.812e+007, 0, 2780, -1314, 0
5.862e+004, 4.275, 0.0005914, 0, -1.785e+007, -3.82e+007, 0, 2786, -1302, 0
5.868e+004, 4.28, 0.0005921, 0, -1.768e+007, -3.827e+007, 0, 2791, -1290, 0
5.874e+004, 4.284, 0.0005928, 0, -1.751e+007, -3.835e+007, 0, 2797, -1278, 0
5.88e+004, 4.288, 0.0005935, 0, -1.735e+007, -3.843e+007, 0, 2802, -1265, 0
5.886e+004, 4.293, 0.0005943, 0, -1.718e+007, -3.85e+007, 0, 2808, -1253, 0
5.892e+004, 4.297, 0.000595, 0, -1.701e+007, -3.858e+007, 0, 2813, -1241, 0
5.898e+004, 4.301, 0.0005957, 0, -1.684e+007, -3.865e+007, 0, 2819, -1228, 0
5.904e+004, 4.306, 0.0005964, 0, -1.667e+007, -3.872e+007, 0, 2824, -1216, 0
5.91e+004, 4.31, 0.0005971, 0, -1.65e+007, -3.88e+007, 0, 2829, -1204, 0
5.916e+004, 4.315, 0.0005979, 0, -1.633e+007, -3.887e+007, 0, 2835, -1191, 0
5.922e+004, 4.319, 0.0005986, 0, -1.616e+007, -3.894e+007, 0, 2840, -1179, 0
5.928e+004, 4.323, 0.0005993, 0, -1.599e+007, -3.901e+007, 0, 2845, -1166, 0
5.934e+004, 4.328, 0.0006, 0, -1.582e+007, -3.908e+007, 0, 2850, -1154, 0
5.94e+004, 4.332, 0.0006007, 0, -1.565e+007, -3.915e+007, 0, 2855, -1141, 0
5.946e+004, 4.336, 0.0006014, 0, -1.548e+007, -3.922e+007, 0, 2860, -1129, 0
5.952e+004, 4.341, 0.0006021, 0, -1.531e+007, -3.928e+007, 0, 2865, -1116, 0
5.958e+004, 4.345, 0.0006028, 0, -1.513e+007, -3.935e+007, 0, 2870, -1104, 0
5.964e+004, 4.35, 0.0006035, 0, -1.496e+007, -3.942e+007, 0, 2875, -1091, 0
5.97e+004, 4.354, 0.0006042, 0, -1.479e+007, -3.948e+007, 0, 2879, -1079, 0
5.976e+004, 4.358, 0.0006049, 0, -1.462e+007, -3.955e+007, 0, 2884, -1066, 0
5.982e+004, 4.363, 0.0006055, 0, -1.444e+007, -3.961e+007, 0, 2889, -1054, 0
5.988e+004, 4.367, 0.0006062, 0, -1.427e+007, -3.967e+007, 0, 2893, -1041, 0
5.994e+004, 4.371, 0.0006069, 0, -1.41e+007, -3.973e+007, 0, 2898, -1028, 0
6e+004, 4.376, 0.0006076, 0, -1.392e+007, -3.98e+007, 0, 2902, -1016, 0
6.006e+004, 4.38, 0.0006083, 0, -1.375e+007, -3.986e+007, 0, 2907, -1003, 0
6.012e+004, 4.385, 0.0006089, 0, -1.357e+007, -3.992e+007, 0, 2911, -990.1, 0
6.018e+004, 4.389, 0.0006096, 0, -1.34e+007, -3.998e+007, 0, 2915, -977.3, 0
6.024e+004, 4.393, 0.0006103, 0, -1.322e+007, -4.003e+007, 0, 2920, -964.6, 0
6.03e+004, 4.398, 0.0006109, 0, -1.305e+007, -4.009e+007, 0, 2924, -951.8, 0
6.036e+004, 4.402, 0.0006116, 0, -1.287e+007, -4.015e+007, 0, 2928, -939, 0
6.042e+004, 4.407, 0.0006123, 0, -1.27e+007, -4.02e+007, 0, 2932, -926.1, 0
6.048e+004, 4.411, 0.0006129, 0, -1.252e+007, -4.026e+007, 0, 2936, -913.3, 0
6.054e+004, 4.415, 0.0006136, 0, -1.234e+007, -4.031e+007, 0, 2940, -900.4, 0
6.06e+004, 4.42, 0.0006142, 0, -1.217e+007, -4.037e+007, 0, 2944, -887.6, 0
6.066e+004, 4.424, 0.0006149, 0, -1.199e+007, -4.042e+007, 0, 2948, -874.7, 0
6.072e+004, 4.428, 0.0006155, 0, -1.181e+007, -4.047e+007, 0, 2952, -861.8, 0
6.078e+004, 4.433, 0.0006162, 0, -1.164e+007, -4.052e+007, 0, 2955, -848.8, 0
6.084e+004, 4.437, 0.0006168, 0, -1.146e+007, -4.057e+007, 0, 2959, -835.9, 0
6.09e+004, 4.442, 0.0006175, 0, -1.128e+007, -4.062e+007, 0, 2963, -823, 0
6.096e+004, 4.446, 0.0006181, 0, -1.11e+007, -4.067e+007, 0, 2966, -810, 0
6.102e+004, 4.45, 0.0006187, 0, -1.093e+007, -4.072e+007, 0, 2970, -797, 0
6.108e+004, 4.455, 0.0006194, 0, -1.075e+007, -4.077e+007, 0, 2973, -784, 0
6.114e+004, 4.459, 0.00062, 0, -1.057e+007, -4.081e+007, 0, 2977, -771, 0
6.12e+004, 4.463, 0.0006206, 0, -1.039e+007, -4.086e+007, 0, 2980, -757.9, 0
6.126e+004, 4.468, 0.0006213, 0, -1.021e+007, -4.091e+007, 0, 2983, -744.9, 0
6.132e+004, 4.472, 0.0006219, 0, -1.003e+007, -4.095e+007, 0, 2986, -731.8, 0
6.138e+004, 4.477, 0.0006225, 0, -9.852e+006, -4.099e+007, 0, 2990, -718.8, 0
6.144e+004, 4.481, 0.0006231, 0, -9.673e+006, -4.104e+007, 0, 2993, -705.7, 0
6.15e+004, 4.485, 0.0006237, 0, -9.493e+006, -4.108e+007, 0, 2996, -692.6, 0
6.156e+004, 4.49, 0.0006243, 0, -9.313e+006, -4.112e+007, 0, 2999, -679.4, 0
6.162e+004, 4.494, 0.000625, 0, -9.133e+006, -4.116e+007, 0, 3002, -666.3, 0
6.168e+004, 4.498, 0.0006256, 0, -8.953e+006, -4.12e+007, 0, 3005, -653.2, 0
6.174e+004, 4.503, 0.0006262, 0, -8.773e+006, -4.124e+007, 0, 3008, -640, 0
6.18e+004, 4.507, 0.0006268, 0, -8.592e+006, -4.128e+007, 0, 3010, -626.9, 0
6.186e+004, 4.512, 0.0006274, 0, -8.412e+006, -4.131e+007, 0, 3013, -613.7, 0
6.192e+004, 4.516, 0.000628, 0, -8.231e+006, -4.135e+007, 0, 3016, -600.5, 0
6.198e+004, 4.52, 0.0006286, 0, -8.05e+006, -4.139e+007, 0, 3018, -587.3, 0
6.204e+004, 4.525, 0.0006291, 0, -7.868e+006, -4.142e+007, 0, 3021, -574.1, 0
6.21e+004, 4.529, 0.0006297, 0, -7.687e+006, -4.145e+007, 0, 3023, -560.8, 0
6.216e+004, 4.533, 0.0006303, 0, -7.506e+006, -4.149e+007, 0, 3026, -547.6, 0
6.222e+004, 4.538, 0.0006309, 0, -7.324e+006, -4.152e+007, 0, 3028, -534.4, 0
6.228e+004, 4.542, 0.0006315, 0, -7.142e+006, -4.155e+007, 0, 3030, -521.1, 0
6.234e+004, 4.547, 0.0006321, 0, -6.96e+006, -4.158e+007, 0, 3033, -507.8, 0
6.24e+004, 4.551, 0.0006326, 0, -6.778e+006, -4.161e+007, 0, 3035, -494.6, 0
6.246e+004, 4.555, 0.0006332, 0, -6.596e+006, -4.164e+007, 0, 3037, -481.3, 0
6.252e+004, 4.56, 0.0006338, 0, -6.414e+006, -4.167e+007, 0, 3039, -468, 0
6.258e+004, 4.564, 0.0006343, 0, -6.232e+006, -4.17e+007, 0, 3041, -454.7, 0
6.264e+004, 4.568, 0.0006349, 0, -6.049e+006, -4.173e+007, 0, 3043, -441.4, 0
6.27e+004, 4.573, 0.0006355, 0, -5.866e+006, -4.175e+007, 0, 3045, -428.1, 0
6.276e+004, 4.577, 0.000636, 0, -5.684e+006, -4.178e+007, 0, 3047, -414.7, 0
6.282e+004, 4.582, 0.0006366, 0, -5.501e+006, -4.18e+007, 0, 3049, -401.4, 0
6.288e+004, 4.586, 0.0006371, 0, -5.318e+006, -4.182e+007, 0, 3050, -388.1, 0
6.294e+004, 4.59, 0.0006377, 0, -5.135e+006, -4.185e+007, 0, 3052, -374.7, 0
6.3e+004, 4.595, 0.0006382, 0, -4.952e+006, -4.187e+007, 0, 3054, -361.3, 0
6.306e+004, 4.599, 0.0006388, 0, -4.768e+006, -4.189e+007, 0, 3055, -348, 0
6.312e+004, 4.603, 0.0006393, 0, -4.585e+006, -4.191e+007, 0, 3057, -334.6, 0
6.318e+004, 4.608, 0.0006399, 0, -4.402e+006, -4.193e+007, 0, 3058, -321.2, 0
6.324e+004, 4.612, 0.0006404, 0, -4.218e+006, -4.195e+007, 0, 3059, -307.8, 0
6.33e+004, 4.617, 0.0006409, 0, -4.034e+006, -4.197e+007, 0, 3061, -294.5, 0
6.336e+004, 4.621, 0.0006415, 0, -3.851e+006, -4.199e+007, 0, 3062, -281.1, 0
6.342e+004, 4.625, 0.000642, 0, -3.667e+006, -4.2e+007, 0, 3063, -267.7, 0
6.348e+004, 4.63, 0.0006425, 0, -3.483e+006, -4.202e+007, 0, 3064, -254.3, 0
6.354e+004, 4.634, 0.000643, 0, -3.299e+006, -4.203e+007, 0, 3065, -240.8, 0
6.36e+004, 4.638, 0.0006436, 0, -3.115e+006, -4.205e+007, 0, 3066, -227.4, 0
6.366e+004, 4.643, 0.0006441, 0, -2.931e+006, -4.206e+007, 0, 3067, -214, 0
6.372e+004, 4.647, 0.0006446, 0, -2.747e+006, -4.207e+007, 0, 3068, -200.6, 0
6.378e+004, 4.652, 0.0006451, 0, -2.563e+006, -4.208e+007, 0, 3069, -187.2, 0
6.384e+004, 4.656, 0.0006456, 0, -2.379e+006, -4.209e+007, 0, 3070, -173.7, 0
6.39e+004, 4.66, 0.0006461, 0, -2.195e+006, -4.21e+007, 0, 3071, -160.3, 0
6.396e+004, 4.665, 0.0006466, 0, -2.01e+006, -4.211e+007, 0, 3071, -146.9, 0
6.402e+004, 4.669, 0.0006471, 0, -1.826e+006, -4.212e+007, 0, 3072, -133.4, 0
6.408e+004, 4.673, 0.0006476, 0, -1.642e+006, -4.213e+007, 0, 3072, -120, 0
6.414e+004, 4.678, 0.0006481, 0, -1.458e+006, -4.214e+007, 0, 3073, -106.5, 0
6.42e+004, 4.682, 0.0006486, 0, -1.273e+006, -4.214e+007, 0, 3073, -93.08, 0
6.426e+004, 4.687, 0.0006491, 0, -1.089e+006, -4.215e+007, 0, 3074, -79.63, 0
6.432e+004, 4.691, 0.0006496, 0, -9.043e+005, -4.215e+007, 0, 3074, -66.18, 0
6.438e+004, 4.695, 0.0006501, 0, -7.198e+005, -4.216e+007, 0, 3074, -52.73, 0
6.444e+004, 4.7, 0.0006505, 0, -5.353e+005, -4.216e+007, 0, 3075, -39.27, 0
6.45e+004, 4.704, 0.000651, 0, -3.509e+005, -4.216e+007, 0, 3075, -25.82, 0
6.456e+004, 4.708, 0.0006515, 0, -1.664e+005, -4.216e+007, 0, 3075, -12.37, 0
6.462e+004, 4.713, 0.000652, 0, 1.811e+004, -4.216e+007, 0, 3075, 1.089, 0
6.468e+004, 4.717, 0.0006524, 0, 2.026e+005, -4.216e+007, 0, 3075, 14.54, 0
6.474e+004, 4.722, 0.0006529, 0, 3.871e+005, -4.216e+007, 0, 3075, 28, 0
6.48e+004, 4.726, 0.0006534, 0, 5.716e+005, -4.216e+007, 0, 3075, 41.45, 0
6.486e+004, 4.73, 0.0006538, 0, 7.56e+005, -4.215e+007, 0, 3074, 54.9, 0
6.492e+004, 4.735, 0.0006543, 0, 9.405e+005, -4.215e+007, 0, 3074, 68.36, 0
6.498e+004, 4.739, 0.0006548, 0, 1.125e+006, -4.215e+007, 0, 3074, 81.81, 0
6.504e+004, 4.743, 0.0006552, 0, 1.309e+006, -4.214e+007, 0, 3073, 95.25, 0
6.51e+004, 4.748, 0.0006557, 0, 1.494e+006, -4.214e+007, 0, 3073, 108.7, 0
6.516e+004, 4.752, 0.0006561, 0, 1.678e+006, -4.213e+007, 0, 3072, 122.1, 0
6.522e+004, 4.757, 0.0006566, 0, 1.862e+006, -4.212e+007, 0, 3072, 135.6, 0
6.528e+004, 4.761, 0.000657, 0, 2.047e+006, -4.211e+007, 0, 3071, 149, 0
6.534e+004, 4.765, 0.0006574, 0, 2.231e+006, -4.21e+007, 0, 3070, 162.5, 0
6.54e+004, 4.77, 0.0006579, 0, 2.415e+006, -4.209e+007, 0, 3070, 175.9, 0
6.546e+004, 4.774, 0.0006583, 0, 2.599e+006, -4.208e+007, 0, 3069, 189.3, 0
6.552e+004, 4.778, 0.0006587, 0, 2.783e+006, -4.207e+007, 0, 3068, 202.8, 0
6.558e+004, 4.783, 0.0006592, 0, 2.967e+006, -4.206e+007, 0, 3067, 216.2, 0
6.564e+004, 4.787, 0.0006596, 0, 3.151e+006, -4.204e+007, 0, 3066, 229.6, 0
6.57e+004, 4.792, 0.00066, 0, 3.335e+006, -4.203e+007, 0, 3065, 243, 0
6.576e+004, 4.796, 0.0006604, 0, 3.519e+006, -4.201e+007, 0, 3064, 256.4, 0
6.582e+004, 4.8, 0.0006609, 0, 3.703e+006, -4.2e+007, 0, 3063, 269.8, 0
6.588e+004, 4.805, 0.0006613, 0, 3.887e+006, -4.198e+007, 0, 3062, 283.2, 0
6.594e+004, 4.809, 0.0006617, 0, 4.071e+006, -4.197e+007, 0, 3060, 296.6, 0
6.6e+004, 4.813, 0.0006621, 0, 4.254e+006, -4.195e+007, 0, 3059, 310, 0
6.606e+004, 4.818, 0.0006625, 0, 4.438e+006, -4.193e+007, 0, 3058, 323.4, 0
6.612e+004, 4.822, 0.0006629, 0, 4.621e+006, -4.191e+007, 0, 3056, 336.8, 0
6.618e+004, 4.827, 0.0006633, 0, 4.804e+006, -4.189e+007, 0, 3055, 350.1, 0
6.624e+004, 4.831, 0.0006637, 0, 4.988e+006, -4.187e+007, 0, 3053, 363.5, 0
6.63e+004, 4.835, 0.0006641, 0, 5.171e+006, -4.184e+007, 0, 3052, 376.9, 0
6.636e+004, 4.84, 0.0006645, 0, 5.354e+006, -4.182e+007, 0, 3050, 390.2, 0
6.642e+004, 4.844, 0.0006649, 0, 5.537e+006, -4.18e+007, 0, 3048, 403.5, 0
6.648e+004, 4.848, 0.0006653, 0, 5.72e+006, -4.177e+007, 0, 3046, 416.9, 0
6.654e+004, 4.853, 0.0006656, 0, 5.902e+006, -4.175e+007, 0, 3045, 430.2, 0
6.66e+004, 4.857, 0.000666, 0, 6.085e+006, -4.172e+007, 0, 3043, 443.5, 0
6.666e+004, 4.862, 0.0006664, 0, 6.267e+006, -4.169e+007, 0, 3041, 456.8, 0
6.672e+004, 4.866, 0.0006668, 0, 6.45e+006, -4.167e+007, 0, 3039, 470.1, 0
6.678e+004, 4.87, 0.0006671, 0, 6.632e+006, -4.164e+007, 0, 3037, 483.4, 0
6.684e+004, 4.875, 0.0006675, 0, 6.814e+006, -4.161e+007, 0, 3034, 496.7, 0
6.69e+004, 4.879, 0.0006679, 0, 6.996e+006, -4.158e+007, 0, 3032, 510, 0
6.696e+004, 4.883, 0.0006682, 0, 7.178e+006, -4.155e+007, 0, 3030, 523.2, 0
6.702e+004, 4.888, 0.0006686, 0, 7.36e+006, -4.151e+007, 0, 3028, 536.5, 0
6.708e+004, 4.892, 0.000669, 0, 7.541e+006, -4.148e+007, 0, 3025, 549.7, 0
6.714e+004, 4.897, 0.0006693, 0, 7.723e+006, -4.145e+007, 0, 3023, 563, 0
6.72e+004, 4.901, 0.0006697, 0, 7.904e+006, -4.141e+007, 0, 3020, 576.2, 0
6.726e+004, 4.905, 0.00067, 0, 8.085e+006, -4.138e+007, 0, 3018, 589.4, 0
6.732e+004, 4.91, 0.0006704, 0, 8.266e+006, -4.134e+007, 0, 3015, 602.6, 0
6.738e+004, 4.914, 0.0006707, 0, 8.447e+006, -4.131e+007, 0, 3012, 615.8, 0
6.744e+004, 4.918, 0.000671, 0, 8.628e+006, -4.127e+007, 0, 3010, 629, 0
6.75e+004, 4.923, 0.0006714, 0, 8.808e+006, -4.123e+007, 0, 3007, 642.1, 0
6.756e+004, 4.927, 0.0006717, 0, 8.989e+006, -4.119e+007, 0, 3004, 655.3, 0
6.762e+004, 4.932, 0.0006721, 0, 9.169e+006, -4.115e+007, 0, 3001, 668.4, 0
6.768e+004, 4.936, 0.0006724, 0, 9.349e+006, -4.111e+007, 0, 2998, 681.5, 0
6.774e+004, 4.94, 0.0006727, 0, 9.528e+006, -4.107e+007, 0, 2995, 694.7, 0
6.78e+004, 4.945, 0.000673, 0, 9.708e+006, -4.103e+007, 0, 2992, 707.8, 0
6.786e+004, 4.949, 0.0006734, 0, 9.888e+006, -4.099e+007, 0, 2989, 720.8, 0
6.792e+004, 4.953, 0.0006737, 0, 1.007e+007, -4.094e+007, 0, 2986, 733.9, 0
6.798e+004, 4.958, 0.000674, 0, 1.025e+007, -4.09e+007, 0, 2983, 747, 0
6.804e+004, 4.962, 0.0006743, 0, 1.042e+007, -4.085e+007, 0, 2979, 760, 0
6.81e+004, 4.967, 0.0006746, 0, 1.06e+007, -4.081e+007, 0, 2976, 773, 0
6.816e+004, 4.971, 0.0006749, 0, 1.078e+007, -4.076e+007, 0, 2973, 786.1, 0
6.822e+004, 4.975, 0.0006752, 0, 1.096e+007, -4.071e+007, 0, 2969, 799.1, 0
6.828e+004, 4.98, 0.0006755, 0, 1.114e+007, -4.066e+007, 0, 2966, 812, 0
6.834e+004, 4.984, 0.0006758, 0, 1.132e+007, -4.062e+007, 0, 2962, 825, 0
6.84e+004, 4.988, 0.0006761, 0, 1.149e+007, -4.057e+007, 0, 2958, 838, 0
6.846e+004, 4.993, 0.0006764, 0, 1.167e+007, -4.052e+007, 0, 2955, 850.9, 0
6.852e+004, 4.997, 0.0006767, 0, 1.185e+007, -4.046e+007, 0, 2951, 863.8, 0
6.858e+004, 5.002, 0.000677, 0, 1.203e+007, -4.041e+007, 0, 2947, 876.7, 0
6.864e+004, 5.006, 0.0006773, 0, 1.22e+007, -4.036e+007, 0, 2943, 889.6, 0
6.87e+004, 5.01, 0.0006776, 0, 1.238e+007, -4.03e+007, 0, 2939, 902.5, 0
6.876e+004, 5.015, 0.0006778, 0, 1.255e+007, -4.025e+007, 0, 2935, 915.3, 0
6.882e+004, 5.019, 0.0006781, 0, 1.273e+007, -4.019e+007, 0, 2931, 928.2, 0
6.888e+004, 5.023, 0.0006784, 0, 1.291e+007, -4.014e+007, 0, 2927, 941, 0
6.894e+004, 5.028, 0.0006787, 0, 1.308e+007, -4.008e+007, 0, 2923, 953.8, 0
6.9e+004, 5.032, 0.0006789, 0, 1.326e+007, -4.002e+007, 0, 2919, 966.6, 0
6.906e+004, 5.037, 0.0006792, 0, 1.343e+007, -3.997e+007, 0, 2915, 979.3, 0
6.912e+004, 5.041, 0.0006795, 0, 1.361e+007, -3.991e+007, 0, 2910, 992.1, 0
6.918e+004, 5.045, 0.0006797, 0, 1.378e+007, -3.985e+007, 0, 2906, 1005, 0
6.924e+004, 5.05, 0.00068, 0, 1.396e+007, -3.979e+007, 0, 2901, 1017, 0
6.93e+004, 5.054, 0.0006802, 0, 1.413e+007, -3.972e+007, 0, 2897, 1030, 0
6.936e+004, 5.058, 0.0006805, 0, 1.43e+007, -3.966e+007, 0, 2892, 1043, 0
6.942e+004, 5.063, 0.0006807, 0, 1.448e+007, -3.96e+007, 0, 2888, 1055, 0
6.948e+004, 5.067, 0.000681, 0, 1.465e+007, -3.954e+007, 0, 2883, 1068, 0
6.954e+004, 5.072, 0.0006812, 0, 1.482e+007, -3.947e+007, 0, 2879, 1081, 0
6.96e+004, 5.076, 0.0006815, 0, 1.5e+007, -3.941e+007, 0, 2874, 1093, 0
6.966e+004, 5.08, 0.0006817, 0, 1.517e+007, -3.934e+007, 0, 2869, 1106, 0
6.972e+004, 5.085, 0.0006819, 0, 1.534e+007, -3.927e+007, 0, 2864, 1118, 0
6.978e+004, 5.089, 0.0006822, 0, 1.551e+007, -3.921e+007, 0, 2859, 1131, 0
6.984e+004, 5.093, 0.0006824, 0, 1.568e+007, -3.914e+007, 0, 2854, 1143, 0
6.99e+004, 5.098, 0.0006826, 0, 1.585e+007, -3.907e+007, 0, 2849, 1156, 0
6.996e+004, 5.102, 0.0006828, 0, 1.602e+007, -3.9e+007, 0, 2844, 1168, 0
7.002e+004, 5.107, 0.0006831, 0, 1.619e+007, -3.893e+007, 0, 2839, 1181, 0
7.008e+004, 5.111, 0.0006833, 0, 1.637e+007, -3.886e+007, 0, 2834, 1193, 0
7.014e+004, 5.115, 0.0006835, 0, 1.653e+007, -3.879e+007, 0, 2829, 1206, 0
7.02e+004, 5.12, 0.0006837, 0, 1.67e+007, -3.871e+007, 0, 2823, 1218, 0
7.026e+004, 5.124, 0.0006839, 0, 1.687e+007, -3.864e+007, 0, 2818, 1230, 0
7.032e+004, 5.128, 0.0006841, 0, 1.704e+007, -3.857e+007, 0, 2812, 1243, 0
7.038e+004, 5.133, 0.0006843, 0, 1.721e+007, -3.849e+007, 0, 2807, 1255, 0
7.044e+004, 5.137, 0.0006845, 0, 1.738e+007, -3.841e+007, 0, 2801, 1267, 0
7.05e+004, 5.142, 0.0006847, 0, 1.755e+007, -3.834e+007, 0, 2796, 1279, 0
7.056e+004, 5.146, 0.0006849, 0, 1.771e+007, -3.826e+007, 0, 2790, 1292, 0
7.062e+004, 5.15, 0.0006851, 0, 1.788e+007, -3.818e+007, 0, 2785, 1304, 0
7.068e+004, 5.155, 0.0006853, 0, 1.805e+007, -3.81e+007, 0, 2779, 1316, 0
7.074e+004, 5.159, 0.0006855, 0, 1.822e+007, -3.803e+007, 0, 2773, 1328, 0
7.08e+004, 5.163, 0.0006857, 0, 1.838e+007, -3.795e+007, 0, 2767, 1340, 0
7.086e+004, 5.168, 0.0006859, 0, 1.855e+007, -3.786e+007, 0, 2761, 1352, 0
7.092e+004, 5.172, 0.0006861, 0, 1.871e+007, -3.778e+007, 0, 2755, 1364, 0
7.098e+004, 5.177, 0.0006862, 0, 1.888e+007, -3.77e+007, 0, 2749, 1376, 0
7.104e+004, 5.181, 0.0006864, 0, 1.904e+007, -3.762e+007, 0, 2743, 1388, 0
7.11e+004, 5.185, 0.0006866, 0, 1.921e+007, -3.753e+007, 0, 2737, 1400, 0
7.116e+004, 5.19, 0.0006867, 0, 1.937e+007, -3.745e+007, 0, 2731, 1412, 0
7.122e+004, 5.194, 0.0006869, 0, 1.954e+007, -3.736e+007, 0, 2725, 1424, 0
7.128e+004, 5.199, 0.0006871, 0, 1.97e+007, -3.728e+007, 0, 2719, 1436, 0
7.134e+004, 5.203, 0.0006872, 0, 1.986e+007, -3.719e+007, 0, 2712, 1448, 0
7.14e+004, 5.207, 0.0006874, 0, 2.002e+007, -3.71e+007, 0, 2706, 1460, 0
7.146e+004, 5.212, 0.0006876, 0, 2.019e+007, -3.702e+007, 0, 2700, 1472, 0
7.152e+004, 5.216, 0.0006877, 0, 2.035e+007, -3.693e+007, 0, 2693, 1484, 0
7.158e+004, 5.22, 0.0006879, 0, 2.051e+007, -3.684e+007, 0, 2687, 1495, 0
7.164e+004, 5.225, 0.000688, 0, 2.067e+007, -3.675e+007, 0, 2680, 1507, 0
7.17e+004, 5.229, 0.0006882, 0, 2.083e+007, -3.666e+007, 0, 2673, 1519, 0
7.176e+004, 5.234, 0.0006883, 0, 2.099e+007, -3.657e+007, 0, 2667, 1531, 0
7.182e+004, 5.238, 0.0006884, 0, 2.115e+007, -3.647e+007, 0, 2660, 1542, 0
7.188e+004, 5.242, 0.0006886, 0, 2.131e+007, -3.638e+007, 0, 2653, 1554, 0
7.194e+004, 5.247, 0.0006887, 0, 2.147e+007, -3.629e+007, 0, 2646, 1565, 0
7.2e+004, 5.251, 0.0006888, 0, 2.163e+007, -3.619e+007, 0, 2639, 1577, 0
7.206e+004, 5.255, 0.000689, 0, 2.179e+007, -3.61e+007, 0, 2633, 1589, 0
7.212e+004, 5.26, 0.0006891, 0, 2.194e+007, -3.6e+007, 0, 2626, 1600, 0
7.218e+004, 5.264, 0.0006892, 0, 2.21e+007, -3.591e+007, 0, 2619, 1611, 0
7.224e+004, 5.269, 0.0006893, 0, 2.226e+007, -3.581e+007, 0, 2611, 1623, 0
7.23e+004, 5.273, 0.0006895, 0, 2.241e+007, -3.571e+007, 0, 2604, 1634, 0
7.236e+004, 5.277, 0.0006896, 0, 2.257e+007, -3.561e+007, 0, 2597, 1646, 0
7.242e+004, 5.282, 0.0006897, 0, 2.273e+007, -3.551e+007, 0, 2590, 1657, 0
7.248e+004, 5.286, 0.0006898, 0, 2.288e+007, -3.541e+007, 0, 2583, 1668, 0
7.254e+004, 5.29, 0.0006899, 0, 2.304e+007, -3.531e+007, 0, 2575, 1680, 0
7.26e+004, 5.295, 0.00069, 0, 2.319e+007, -3.521e+007, 0, 2568, 1691, 0
7.266e+004, 5.299, 0.0006901, 0, 2.334e+007, -3.511e+007, 0, 2561, 1702, 0
7.272e+004, 5.304, 0.0006902, 0, 2.35e+007, -3.501e+007, 0, 2553, 1713, 0
7.278e+004, 5.308, 0.0006903, 0, 2.365e+007, -3.491e+007, 0, 2546, 1724, 0
7.284e+004, 5.312, 0.0006904, 0, 2.38e+007, -3.48e+007, 0, 2538, 1736, 0
7.29e+004, 5.317, 0.0006905, 0, 2.396e+007, -3.47e+007, 0, 2530, 1747, 0
7.296e+004, 5.321, 0.0006906, 0, 2.411e+007, -3.459e+007, 0, 2523, 1758, 0
7.302e+004, 5.325, 0.0006907, 0, 2.426e+007, -3.449e+007, 0, 2515, 1769, 0
7.308e+004, 5.33, 0.0006908, 0, 2.441e+007, -3.438e+007, 0, 2507, 1780, 0
7.314e+004, 5.334, 0.0006908, 0, 2.456e+007, -3.427e+007, 0, 2499, 1791, 0
7.32e+004, 5.339, 0.0006909, 0, 2.471e+007, -3.417e+007, 0, 2492, 1802, 0
7.326e+004, 5.343, 0.000691, 0, 2.486e+007, -3.406e+007, 0, 2484, 1813, 0
7.332e+004, 5.347, 0.0006911, 0, 2.501e+007, -3.395e+007, 0, 2476, 1823, 0
7.338e+004, 5.352, 0.0006911, 0, 2.515e+007, -3.384e+007, 0, 2468, 1834, 0
7.344e+004, 5.356, 0.0006912, 0, 2.53e+007, -3.373e+007, 0, 2460, 1845, 0
7.35e+004, 5.36, 0.0006913, 0, 2.545e+007, -3.362e+007, 0, 2452, 1856, 0
7.356e+004, 5.365, 0.0006913, 0, 2.56e+007, -3.35e+007, 0, 2443, 1866, 0
7.362e+004, 5.369, 0.0006914, 0, 2.574e+007, -3.339e+007, 0, 2435, 1877, 0
7.368e+004, 5.374, 0.0006915, 0, 2.589e+007, -3.328e+007, 0, 2427, 1888, 0
7.374e+004, 5.378, 0.0006915, 0, 2.603e+007, -3.317e+007, 0, 2419, 1898, 0
7.38e+004, 5.382, 0.0006916, 0, 2.618e+007, -3.305e+007, 0, 2410, 1909, 0
7.386e+004, 5.387, 0.0006916, 0, 2.632e+007, -3.294e+007, 0, 2402, 1919, 0
7.392e+004, 5.391, 0.0006917, 0, 2.647e+007, -3.282e+007, 0, 2394, 1930, 0
7.398e+004, 5.395, 0.0006917, 0, 2.661e+007, -3.271e+007, 0, 2385, 1940, 0
7.404e+004, 5.4, 0.0006918, 0, 2.675e+007, -3.259e+007, 0, 2377, 1951, 0
7.41e+004, 5.404, 0.0006918, 0, 2.69e+007, -3.247e+007, 0, 2368, 1961, 0
