     Time , Longitude, Geodetic Longitude, Latitude, XYZ (x) , XYZ (y) , XYZ (z) , Velocity (x) , Velocity (y) , Velocity (z) 
 [s] , rad, rad, rad, m, m, m, m/s, m/s, m/s
4.278e+004, 5.164, 2.045, 0.4635, 2.626e+006, -5.41e+006, 2.986e+006, 3751, 4533, 4956
4.284e+004, 5.219, 2.095, 0.5124, 2.845e+006, -5.125e+006, 3.276e+006, 3535, 4950, 4709
4.29e+004, 5.277, 2.149, 0.5599, 3.05e+006, -4.816e+006, 3.551e+006, 3301, 5343, 4440
4.296e+004, 5.338, 2.205, 0.6058, 3.241e+006, -4.484e+006, 3.809e+006, 3053, 5711, 4150
4.302e+004, 5.403, 2.266, 0.6499, 3.416e+006, -4.131e+006, 4.048e+006, 2790, 6051, 3840
4.308e+004, 5.473, 2.331, 0.6917, 3.575e+006, -3.759e+006, 4.269e+006, 2514, 6363, 3513
4.314e+004, 5.547, 2.401, 0.7309, 3.717e+006, -3.369e+006, 4.47e+006, 2226, 6644, 3169
4.32e+004, 5.626, 2.476, 0.7673, 3.842e+006, -2.962e+006, 4.649e+006, 1927, 6894, 2810
4.326e+004, 5.711, 2.557, 0.8002, 3.948e+006, -2.542e+006, 4.806e+006, 1620, 7111, 2438
4.332e+004, 5.802, 2.643, 0.8293, 4.036e+006, -2.11e+006, 4.941e+006, 1305, 7295, 2054
4.338e+004, 5.897, 2.734, 0.854, 4.105e+006, -1.667e+006, 5.053e+006, 983.6, 7444, 1661
4.344e+004, 5.998, 2.83, 0.874, 4.154e+006, -1.217e+006, 5.14e+006, 657.8, 7558, 1260
4.35e+004, 6.103, 2.931, 0.8888, 4.184e+006, -7.611e+005, 5.204e+006, 328.8, 7636, 852.8
4.356e+004, 6.211, 3.035, 0.8979, 4.194e+006, -3.015e+005, 5.243e+006, -1.731, 7678, 441.9
4.362e+004, 0.03811, 3.14, 0.9013, 4.184e+006, 1.595e+005, 5.257e+006, -332.3, 7683, 28.82
4.368e+004, 0.1481, 3.246, 0.8988, 4.154e+006, 6.198e+005, 5.246e+006, -661.2, 7652, -384.4
4.374e+004, 0.2566, 3.35, 0.8905, 4.104e+006, 1.077e+006, 5.211e+006, -987.1, 7585, -795.8
4.38e+004, 0.3623, 3.451, 0.8765, 4.035e+006, 1.529e+006, 5.151e+006, -1308, 7483, -1204
4.386e+004, 0.4638, 3.549, 0.8573, 3.947e+006, 1.974e+006, 5.066e+006, -1623, 7344, -1606
4.392e+004, 0.5604, 3.641, 0.8332, 3.841e+006, 2.41e+006, 4.958e+006, -1931, 7171, -2000
4.398e+004, 0.6516, 3.728, 0.8047, 3.716e+006, 2.834e+006, 4.826e+006, -2229, 6964, -2385
4.404e+004, 0.7373, 3.809, 0.7723, 3.573e+006, 3.245e+006, 4.672e+006, -2517, 6724, -2759
4.41e+004, 0.8175, 3.885, 0.7364, 3.414e+006, 3.64e+006, 4.496e+006, -2793, 6452, -3121
4.416e+004, 0.8925, 3.955, 0.6975, 3.238e+006, 4.019e+006, 4.298e+006, -3056, 6149, -3467
4.422e+004, 0.9627, 4.021, 0.656, 3.048e+006, 4.378e+006, 4.08e+006, -3305, 5817, -3797
4.428e+004, 1.028, 4.083, 0.6123, 2.842e+006, 4.716e+006, 3.843e+006, -3537, 5458, -4110
4.434e+004, 1.09, 4.14, 0.5666, 2.623e+006, 5.032e+006, 3.587e+006, -3754, 5072, -4403
4.44e+004, 1.149, 4.194, 0.5192, 2.392e+006, 5.324e+006, 3.315e+006, -3952, 4662, -4675
4.446e+004, 1.204, 4.245, 0.4704, 2.15e+006, 5.591e+006, 3.027e+006, -4132, 4230, -4925
4.452e+004, 1.256, 4.293, 0.4204, 1.897e+006, 5.831e+006, 2.724e+006, -4292, 3777, -5153
4.458e+004, 1.307, 4.339, 0.3694, 1.635e+006, 6.044e+006, 2.409e+006, -4432, 3306, -5356
4.464e+004, 1.355, 4.383, 0.3175, 1.365e+006, 6.228e+006, 2.082e+006, -4551, 2820, -5533
4.47e+004, 1.402, 4.425, 0.2649, 1.089e+006, 6.382e+006, 1.745e+006, -4649, 2319, -5685
4.476e+004, 1.447, 4.466, 0.2117, 8.078e+005, 6.506e+006, 1.4e+006, -4724, 1807, -5809
4.482e+004, 1.492, 4.507, 0.1581, 5.227e+005, 6.599e+006, 1.049e+006, -4777, 1286, -5906
4.488e+004, 1.536, 4.546, 0.1041, 2.35e+005, 6.66e+006, 6.921e+005, -4807, 758.2, -5975
4.494e+004, 1.579, 4.585, 0.04993, -5.376e+004, 6.69e+006, 3.322e+005, -4815, 226.5, -6016
4.5e+004, 1.622, 4.624, -0.004402, -3.423e+005, 6.687e+006, -2.929e+004, -4799, -306.7, -6028
4.506e+004, 1.665, 4.662, -0.05876, -6.292e+005, 6.653e+006, -3.906e+005, -4760, -839, -6011
4.512e+004, 1.709, 4.702, -0.113, -9.13e+005, 6.587e+006, -7.501e+005, -4698, -1368, -5966
4.518e+004, 1.753, 4.741, -0.1671, -1.193e+006, 6.489e+006, -1.106e+006, -4614, -1891, -5892
4.524e+004, 1.797, 4.782, -0.2209, -1.466e+006, 6.36e+006, -1.457e+006, -4508, -2405, -5790
4.53e+004, 1.843, 4.823, -0.2743, -1.733e+006, 6.201e+006, -1.8e+006, -4380, -2908, -5660
4.536e+004, 1.891, 4.866, -0.3271, -1.991e+006, 6.011e+006, -2.135e+006, -4230, -3398, -5502
4.542e+004, 1.94, 4.911, -0.3793, -2.24e+006, 5.793e+006, -2.46e+006, -4060, -3872, -5318
4.548e+004, 1.991, 4.958, -0.4306, -2.478e+006, 5.547e+006, -2.773e+006, -3871, -4327, -5109
4.554e+004, 2.045, 5.007, -0.4809, -2.704e+006, 5.274e+006, -3.073e+006, -3662, -4762, -4874
4.56e+004, 2.101, 5.059, -0.5299, -2.917e+006, 4.976e+006, -3.357e+006, -3436, -5175, -4616
4.566e+004, 2.161, 5.114, -0.5775, -3.116e+006, 4.654e+006, -3.626e+006, -3193, -5563, -4336
4.572e+004, 2.224, 5.174, -0.6233, -3.3e+006, 4.309e+006, -3.877e+006, -2934, -5925, -4034
4.578e+004, 2.292, 5.237, -0.6671, -3.468e+006, 3.943e+006, -4.11e+006, -2661, -6258, -3713
4.584e+004, 2.365, 5.305, -0.7086, -3.619e+006, 3.559e+006, -4.322e+006, -2375, -6561, -3373
4.59e+004, 2.442, 5.378, -0.7472, -3.753e+006, 3.157e+006, -4.514e+006, -2077, -6832, -3017
4.596e+004, 2.525, 5.457, -0.7827, -3.868e+006, 2.739e+006, -4.684e+006, -1768, -7071, -2646
4.602e+004, 2.614, 5.542, -0.8144, -3.965e+006, 2.309e+006, -4.831e+006, -1451, -7275, -2262
4.608e+004, 2.709, 5.632, -0.8419, -4.042e+006, 1.867e+006, -4.955e+006, -1127, -7444, -1867
4.614e+004, 2.809, 5.728, -0.8648, -4.1e+006, 1.416e+006, -5.055e+006, -797.1, -7577, -1462
4.62e+004, 2.914, 5.828, -0.8824, -4.138e+006, 9.586e+005, -5.131e+006, -463.3, -7673, -1051
4.626e+004, 3.023, 5.933, -0.8945, -4.156e+006, 4.962e+005, -5.181e+006, -127.2, -7732, -634.2
4.632e+004, 3.134, 6.039, -0.9006, -4.153e+006, 3.147e+004, -5.207e+006, 209.6, -7754, -214.4
4.638e+004, 3.246, 6.147, -0.9006, -4.13e+006, -4.335e+005, -5.207e+006, 545.3, -7738, 206.4
4.644e+004, 3.357, 6.254, -0.8946, -4.088e+006, -8.963e+005, -5.182e+006, 878.4, -7684, 626.2
4.65e+004, 3.466, 0.07542, -0.8826, -4.025e+006, -1.355e+006, -5.132e+006, 1207, -7592, 1043
4.656e+004, 3.571, 0.176, -0.865, -3.943e+006, -1.807e+006, -5.057e+006, 1530, -7464, 1454
4.662e+004, 3.671, 0.2718, -0.8422, -3.842e+006, -2.25e+006, -4.957e+006, 1845, -7300, 1859
4.668e+004, 3.766, 0.3621, -0.8148, -3.722e+006, -2.682e+006, -4.834e+006, 2151, -7101, 2254
4.674e+004, 3.855, 0.4466, -0.7831, -3.584e+006, -3.101e+006, -4.687e+006, 2447, -6867, 2638
4.68e+004, 3.938, 0.5254, -0.7477, -3.428e+006, -3.505e+006, -4.518e+006, 2730, -6600, 3009
4.686e+004, 4.016, 0.5986, -0.7091, -3.256e+006, -3.892e+006, -4.326e+006, 3000, -6301, 3365
4.692e+004, 4.088, 0.6668, -0.6677, -3.069e+006, -4.261e+006, -4.114e+006, 3255, -5972, 3704
4.698e+004, 4.156, 0.7302, -0.624, -2.866e+006, -4.609e+006, -3.882e+006, 3495, -5614, 4026
4.704e+004, 4.22, 0.7893, -0.5782, -2.65e+006, -4.934e+006, -3.632e+006, 3717, -5230, 4328
4.71e+004, 4.279, 0.8448, -0.5307, -2.42e+006, -5.236e+006, -3.363e+006, 3921, -4820, 4608
4.716e+004, 4.336, 0.8969, -0.4817, -2.18e+006, -5.512e+006, -3.079e+006, 4106, -4388, 4867
4.722e+004, 4.389, 0.9461, -0.4315, -1.928e+006, -5.762e+006, -2.78e+006, 4271, -3936, 5101
4.728e+004, 4.441, 0.9929, -0.3803, -1.667e+006, -5.984e+006, -2.467e+006, 4415, -3464, 5311
4.734e+004, 4.49, 1.038, -0.3282, -1.399e+006, -6.177e+006, -2.143e+006, 4538, -2977, 5495
4.74e+004, 4.537, 1.081, -0.2754, -1.123e+006, -6.341e+006, -1.808e+006, 4639, -2476, 5653
4.746e+004, 4.583, 1.122, -0.2221, -8.425e+005, -6.474e+006, -1.465e+006, 4718, -1963, 5784
4.752e+004, 4.628, 1.163, -0.1684, -5.576e+005, -6.576e+006, -1.115e+006, 4774, -1442, 5887
4.758e+004, 4.672, 1.202, -0.1144, -2.701e+005, -6.647e+006, -7.594e+005, 4807, -913.9, 5961
4.764e+004, 4.715, 1.241, -0.06016, 1.869e+004, -6.686e+006, -4.002e+005, 4817, -382.3, 6007
4.77e+004, 4.758, 1.28, -0.005869, 3.074e+005, -6.693e+006, -3.907e+004, 4804, 150.6, 6025
4.776e+004, 4.801, 1.319, 0.0484, 5.947e+005, -6.668e+006, 3.222e+005, 4768, 682.3, 6013
4.782e+004, 4.845, 1.357, 0.1026, 8.791e+005, -6.611e+006, 6.82e+005, 4709, 1210, 5974
4.788e+004, 4.888, 1.397, 0.1565, 1.159e+006, -6.523e+006, 1.038e+006, 4628, 1732, 5906
4.794e+004, 4.933, 1.437, 0.2101, 1.434e+006, -6.403e+006, 1.39e+006, 4525, 2245, 5809
4.8e+004, 4.978, 1.478, 0.2632, 1.702e+006, -6.253e+006, 1.735e+006, 4401, 2747, 5686
4.806e+004, 5.025, 1.52, 0.3157, 1.962e+006, -6.074e+006, 2.072e+006, 4256, 3236, 5535
4.812e+004, 5.073, 1.564, 0.3676, 2.212e+006, -5.865e+006, 2.399e+006, 4090, 3709, 5359
4.818e+004, 5.123, 1.61, 0.4186, 2.452e+006, -5.629e+006, 2.714e+006, 3906, 4164, 5157
4.824e+004, 5.176, 1.658, 0.4686, 2.681e+006, -5.366e+006, 3.017e+006, 3703, 4599, 4931
4.83e+004, 5.231, 1.709, 0.5174, 2.896e+006, -5.078e+006, 3.306e+006, 3482, 5012, 4682
4.836e+004, 5.289, 1.762, 0.5648, 3.098e+006, -4.765e+006, 3.578e+006, 3245, 5401, 4410
4.842e+004, 5.35, 1.82, 0.6105, 3.285e+006, -4.43e+006, 3.834e+006, 2993, 5764, 4118
4.848e+004, 5.416, 1.881, 0.6543, 3.457e+006, -4.074e+006, 4.072e+006, 2727, 6100, 3807
4.854e+004, 5.486, 1.946, 0.6959, 3.612e+006, -3.699e+006, 4.291e+006, 2447, 6407, 3477
4.86e+004, 5.561, 2.017, 0.7348, 3.75e+006, -3.306e+006, 4.489e+006, 2157, 6684, 3132
4.866e+004, 5.641, 2.092, 0.7708, 3.871e+006, -2.897e+006, 4.666e+006, 1856, 6929, 2771
4.872e+004, 5.726, 2.173, 0.8034, 3.973e+006, -2.475e+006, 4.822e+006, 1546, 7141, 2398
4.878e+004, 5.817, 2.26, 0.832, 4.056e+006, -2.041e+006, 4.954e+006, 1230, 7319, 2014
4.884e+004, 5.913, 2.352, 0.8563, 4.12e+006, -1.597e+006, 5.063e+006, 906.9, 7462, 1619
4.89e+004, 6.015, 2.449, 0.8758, 4.165e+006, -1.146e+006, 5.148e+006, 580.1, 7571, 1218
4.896e+004, 6.12, 2.55, 0.89, 4.19e+006, -6.896e+005, 5.209e+006, 250.5, 7643, 810.4
4.902e+004, 6.228, 2.654, 0.8986, 4.195e+006, -2.298e+005, 5.245e+006, -80.33, 7679, 399.1
4.908e+004, 0.05524, 2.759, 0.9013, 4.18e+006, 2.312e+005, 5.257e+006, -410.8, 7679, -13.98
4.914e+004, 0.1652, 2.865, 0.8982, 4.146e+006, 6.91e+005, 5.244e+006, -739.3, 7643, -427.1
4.92e+004, 0.2735, 2.969, 0.8893, 4.092e+006, 1.148e+006, 5.206e+006, -1064, 7570, -838.2
4.926e+004, 0.3787, 3.07, 0.8748, 4.018e+006, 1.599e+006, 5.143e+006, -1384, 7462, -1245
4.932e+004, 0.4797, 3.166, 0.855, 3.926e+006, 2.042e+006, 5.056e+006, -1698, 7318, -1647
4.938e+004, 0.5758, 3.258, 0.8304, 3.815e+006, 2.476e+006, 4.946e+006, -2003, 7140, -2040
4.944e+004, 0.6664, 3.344, 0.8015, 3.685e+006, 2.898e+006, 4.812e+006, -2300, 6928, -2425
4.95e+004, 0.7515, 3.425, 0.7687, 3.539e+006, 3.307e+006, 4.655e+006, -2585, 6683, -2797
4.956e+004, 0.8312, 3.5, 0.7325, 3.375e+006, 3.7e+006, 4.476e+006, -2858, 6406, -3157
4.962e+004, 0.9057, 3.571, 0.6934, 3.196e+006, 4.075e+006, 4.276e+006, -3118, 6099, -3502
4.968e+004, 0.9754, 3.636, 0.6516, 3.002e+006, 4.431e+006, 4.056e+006, -3363, 5762, -3830
4.974e+004, 1.041, 3.697, 0.6076, 2.793e+006, 4.766e+006, 3.817e+006, -3592, 5399, -4141
4.98e+004, 1.102, 3.754, 0.5617, 2.571e+006, 5.078e+006, 3.56e+006, -3804, 5009, -4432
4.986e+004, 1.16, 3.807, 0.5142, 2.337e+006, 5.367e+006, 3.286e+006, -3998, 4596, -4702
4.992e+004, 1.215, 3.858, 0.4653, 2.091e+006, 5.629e+006, 2.996e+006, -4174, 4160, -4950
4.998e+004, 1.267, 3.906, 0.4152, 1.836e+006, 5.865e+006, 2.692e+006, -4329, 3705, -5175
5.004e+004, 1.317, 3.952, 0.3641, 1.572e+006, 6.074e+006, 2.376e+006, -4465, 3231, -5375
5.01e+004, 1.366, 3.995, 0.3121, 1.301e+006, 6.253e+006, 2.048e+006, -4579, 2742, -5550
5.016e+004, 1.412, 4.038, 0.2594, 1.023e+006, 6.402e+006, 1.71e+006, -4671, 2240, -5699
5.022e+004, 1.458, 4.079, 0.2062, 7.409e+005, 6.521e+006, 1.364e+006, -4741, 1726, -5821
5.028e+004, 1.502, 4.119, 0.1526, 4.549e+005, 6.609e+006, 1.012e+006, -4789, 1204, -5915
5.034e+004, 1.546, 4.158, 0.09855, 1.667e+005, 6.666e+006, 6.551e+005, -4813, 675.7, -5981
5.04e+004, 1.589, 4.197, 0.04433, -1.222e+005, 6.69e+006, 2.949e+005, -4815, 143.7, -6019
5.046e+004, 1.632, 4.236, -0.01001, -4.106e+005, 6.683e+006, -6.663e+004, -4794, -389.5, -6028
5.052e+004, 1.675, 4.275, -0.06437, -6.97e+005, 6.644e+006, -4.279e+005, -4750, -921.3, -6008
5.058e+004, 1.719, 4.314, -0.1186, -9.801e+005, 6.572e+006, -7.87e+005, -4683, -1449, -5960
5.064e+004, 1.763, 4.353, -0.1727, -1.258e+006, 6.47e+006, -1.142e+006, -4593, -1971, -5883
5.07e+004, 1.808, 4.394, -0.2265, -1.531e+006, 6.336e+006, -1.492e+006, -4481, -2483, -5778
5.076e+004, 1.854, 4.436, -0.2798, -1.796e+006, 6.172e+006, -1.835e+006, -4348, -2984, -5645
5.082e+004, 1.901, 4.479, -0.3326, -2.052e+006, 5.978e+006, -2.169e+006, -4194, -3472, -5485
5.088e+004, 1.951, 4.524, -0.3846, -2.299e+006, 5.756e+006, -2.493e+006, -4019, -3943, -5298
5.094e+004, 2.002, 4.571, -0.4358, -2.534e+006, 5.506e+006, -2.805e+006, -3825, -4395, -5086
5.1e+004, 2.056, 4.62, -0.486, -2.757e+006, 5.229e+006, -3.103e+006, -3612, -4827, -4849
5.106e+004, 2.113, 4.673, -0.5349, -2.967e+006, 4.927e+006, -3.386e+006, -3382, -5236, -4588
5.112e+004, 2.173, 4.728, -0.5823, -3.163e+006, 4.601e+006, -3.653e+006, -3135, -5620, -4306
5.118e+004, 2.237, 4.788, -0.6279, -3.343e+006, 4.253e+006, -3.902e+006, -2872, -5977, -4002
5.124e+004, 2.305, 4.852, -0.6715, -3.507e+006, 3.884e+006, -4.133e+006, -2596, -6306, -3678
5.13e+004, 2.378, 4.921, -0.7127, -3.654e+006, 3.497e+006, -4.343e+006, -2306, -6604, -3337
5.136e+004, 2.456, 4.994, -0.751, -3.784e+006, 3.092e+006, -4.533e+006, -2006, -6870, -2979
5.142e+004, 2.54, 5.074, -0.7861, -3.895e+006, 2.673e+006, -4.7e+006, -1695, -7103, -2607
5.148e+004, 2.63, 5.159, -0.8175, -3.987e+006, 2.241e+006, -4.845e+006, -1376, -7302, -2222
5.154e+004, 2.725, 5.25, -0.8445, -4.06e+006, 1.797e+006, -4.967e+006, -1050, -7466, -1825
5.16e+004, 2.825, 5.346, -0.8669, -4.113e+006, 1.345e+006, -5.064e+006, -719, -7593, -1420
5.166e+004, 2.931, 5.447, -0.8839, -4.146e+006, 8.87e+005, -5.137e+006, -384.4, -7684, -1008
5.172e+004, 3.04, 5.552, -0.8954, -4.159e+006, 4.242e+005, -5.185e+006, -47.82, -7737, -591
5.178e+004, 3.151, 5.659, -0.9009, -4.152e+006, -4.067e+004, -5.208e+006, 289, -7752, -171
5.184e+004, 3.264, 5.766, -0.9003, -4.124e+006, -5.053e+005, -5.206e+006, 624.4, -7730, 249.8
5.19e+004, 3.375, 5.873, -0.8936, -4.077e+006, -9.675e+005, -5.178e+006, 956.8, -7670, 669.3
5.196e+004, 3.483, 5.977, -0.881, -4.009e+006, -1.425e+006, -5.125e+006, 1284, -7574, 1085
5.202e+004, 3.588, 6.077, -0.8629, -3.923e+006, -1.876e+006, -5.048e+006, 1606, -7440, 1496
5.208e+004, 3.687, 6.173, -0.8396, -3.817e+006, -2.317e+006, -4.946e+006, 1919, -7270, 1900
5.214e+004, 3.781, 6.262, -0.8117, -3.693e+006, -2.747e+006, -4.82e+006, 2223, -7065, 2294
5.22e+004, 3.87, 0.06306, -0.7796, -3.55e+006, -3.164e+006, -4.671e+006, 2516, -6826, 2676
5.226e+004, 3.952, 0.1413, -0.7438, -3.391e+006, -3.566e+006, -4.499e+006, 2796, -6554, 3046
5.232e+004, 4.029, 0.214, -0.705, -3.215e+006, -3.95e+006, -4.306e+006, 3063, -6251, 3400
5.238e+004, 4.101, 0.2816, -0.6633, -3.024e+006, -4.315e+006, -4.091e+006, 3315, -5917, 3738
5.244e+004, 4.169, 0.3445, -0.6194, -2.818e+006, -4.66e+006, -3.857e+006, 3550, -5555, 4058
5.25e+004, 4.232, 0.4033, -0.5734, -2.598e+006, -4.981e+006, -3.605e+006, 3768, -5167, 4357
5.256e+004, 4.291, 0.4583, -0.5257, -2.366e+006, -5.279e+006, -3.335e+006, 3968, -4754, 4636
5.262e+004, 4.347, 0.5101, -0.4766, -2.122e+006, -5.551e+006, -3.049e+006, 4149, -4319, 4892
5.268e+004, 4.401, 0.5591, -0.4263, -1.868e+006, -5.797e+006, -2.748e+006, 4309, -3863, 5124
5.274e+004, 4.452, 0.6057, -0.375, -1.606e+006, -6.015e+006, -2.435e+006, 4448, -3389, 5331
5.28e+004, 4.5, 0.6502, -0.3228, -1.335e+006, -6.203e+006, -2.109e+006, 4566, -2900, 5513
5.286e+004, 4.548, 0.693, -0.27, -1.058e+006, -6.362e+006, -1.774e+006, 4662, -2397, 5668
5.292e+004, 4.593, 0.7344, -0.2167, -7.761e+005, -6.491e+006, -1.43e+006, 4735, -1883, 5795
5.298e+004, 4.638, 0.7747, -0.1629, -4.904e+005, -6.588e+006, -1.079e+006, 4786, -1360, 5895
5.304e+004, 4.682, 0.8143, -0.1088, -2.023e+005, -6.654e+006, -7.229e+005, 4813, -832, 5967
5.31e+004, 4.725, 0.8533, -0.05463, 8.679e+004, -6.688e+006, -3.634e+005, 4818, -300.1, 6010
5.316e+004, 4.768, 0.892, -0.0003348, 3.754e+005, -6.69e+006, -2229, 4800, 232.6, 6025
5.322e+004, 4.812, 0.9306, 0.05392, 6.623e+005, -6.66e+006, 3.59e+005, 4758, 763.8, 6010
5.328e+004, 4.855, 0.9695, 0.108, 9.46e+005, -6.598e+006, 7.185e+005, 4694, 1291, 5968
5.334e+004, 4.899, 1.009, 0.1619, 1.225e+006, -6.505e+006, 1.075e+006, 4608, 1811, 5897
5.34e+004, 4.943, 1.049, 0.2155, 1.499e+006, -6.381e+006, 1.426e+006, 4500, 2323, 5798
5.346e+004, 4.989, 1.09, 0.2685, 1.765e+006, -6.227e+006, 1.77e+006, 4371, 2823, 5671
5.352e+004, 5.035, 1.133, 0.321, 2.023e+006, -6.043e+006, 2.106e+006, 4221, 3309, 5518
5.358e+004, 5.084, 1.177, 0.3728, 2.271e+006, -5.83e+006, 2.431e+006, 4051, 3779, 5339
5.364e+004, 5.134, 1.223, 0.4237, 2.508e+006, -5.59e+006, 2.746e+006, 3861, 4231, 5135
5.37e+004, 5.187, 1.271, 0.4736, 2.734e+006, -5.323e+006, 3.047e+006, 3654, 4663, 4906
5.376e+004, 5.242, 1.322, 0.5222, 2.946e+006, -5.031e+006, 3.334e+006, 3429, 5072, 4655
5.382e+004, 5.301, 1.376, 0.5695, 3.145e+006, -4.715e+006, 3.605e+006, 3189, 5457, 4381
5.388e+004, 5.363, 1.434, 0.615, 3.329e+006, -4.376e+006, 3.859e+006, 2933, 5817, 4087
5.394e+004, 5.429, 1.495, 0.6586, 3.497e+006, -4.017e+006, 4.095e+006, 2663, 6148, 3774
5.4e+004, 5.499, 1.561, 0.6999, 3.648e+006, -3.639e+006, 4.312e+006, 2381, 6450, 3443
5.406e+004, 5.574, 1.632, 0.7386, 3.782e+006, -3.244e+006, 4.508e+006, 2088, 6722, 3096
5.412e+004, 5.655, 1.708, 0.7743, 3.898e+006, -2.833e+006, 4.683e+006, 1785, 6962, 2734
5.418e+004, 5.741, 1.79, 0.8064, 3.996e+006, -2.409e+006, 4.836e+006, 1473, 7169, 2360
5.424e+004, 5.832, 1.877, 0.8347, 4.075e+006, -1.973e+006, 4.966e+006, 1155, 7342, 1974
5.43e+004, 5.929, 1.969, 0.8585, 4.135e+006, -1.529e+006, 5.073e+006, 831, 7480, 1579
5.436e+004, 6.031, 2.067, 0.8774, 4.175e+006, -1.077e+006, 5.155e+006, 503.2, 7582, 1177
5.442e+004, 6.137, 2.168, 0.8911, 4.195e+006, -6.194e+005, 5.214e+006, 173, 7649, 769.1
5.448e+004, 6.245, 2.272, 0.8991, 4.196e+006, -1.594e+005, 5.248e+006, -158, 7680, 357.6
5.454e+004, 0.07206, 2.378, 0.9013, 4.176e+006, 3.015e+005, 5.257e+006, -488.3, 7675, -55.6
5.46e+004, 0.1819, 2.484, 0.8976, 4.137e+006, 7.609e+005, 5.241e+006, -816.2, 7633, -468.6
5.466e+004, 0.2899, 2.587, 0.8881, 4.078e+006, 1.217e+006, 5.201e+006, -1140, 7555, -879.3
5.472e+004, 0.3948, 2.688, 0.873, 4e+006, 1.667e+006, 5.136e+006, -1459, 7441, -1286
5.478e+004, 0.4953, 2.784, 0.8527, 3.903e+006, 2.109e+006, 5.046e+006, -1771, 7292, -1687
5.484e+004, 0.5909, 2.875, 0.8277, 3.788e+006, 2.541e+006, 4.933e+006, -2075, 7108, -2080
5.49e+004, 0.681, 2.961, 0.7984, 3.655e+006, 2.961e+006, 4.797e+006, -2369, 6891, -2463
5.496e+004, 0.7655, 3.041, 0.7652, 3.504e+006, 3.367e+006, 4.638e+006, -2651, 6641, -2834
5.502e+004, 0.8447, 3.116, 0.7287, 3.337e+006, 3.757e+006, 4.457e+006, -2922, 6360, -3192
5.508e+004, 0.9186, 3.185, 0.6893, 3.154e+006, 4.13e+006, 4.255e+006, -3178, 6048, -3536
5.514e+004, 0.9879, 3.25, 0.6473, 2.956e+006, 4.483e+006, 4.033e+006, -3420, 5707, -3862
5.52e+004, 1.053, 3.311, 0.6031, 2.744e+006, 4.814e+006, 3.792e+006, -3645, 5340, -4171
5.526e+004, 1.114, 3.367, 0.5571, 2.518e+006, 5.123e+006, 3.533e+006, -3853, 4946, -4460
5.532e+004, 1.172, 3.421, 0.5094, 2.281e+006, 5.407e+006, 3.257e+006, -4043, 4530, -4728
5.538e+004, 1.226, 3.471, 0.4603, 2.034e+006, 5.666e+006, 2.966e+006, -4214, 4091, -4974
5.544e+004, 1.278, 3.519, 0.4101, 1.776e+006, 5.898e+006, 2.661e+006, -4365, 3633, -5196
5.55e+004, 1.328, 3.564, 0.3589, 1.51e+006, 6.102e+006, 2.343e+006, -4495, 3157, -5394
5.556e+004, 1.376, 3.608, 0.3069, 1.237e+006, 6.276e+006, 2.014e+006, -4604, 2666, -5566
5.562e+004, 1.423, 3.65, 0.2541, 9.582e+005, 6.421e+006, 1.676e+006, -4692, 2162, -5712
5.568e+004, 1.468, 3.691, 0.2009, 6.746e+005, 6.535e+006, 1.329e+006, -4756, 1647, -5832
5.574e+004, 1.512, 3.731, 0.1471, 3.879e+005, 6.619e+006, 9.764e+005, -4799, 1124, -5923
5.58e+004, 1.556, 3.77, 0.09312, 9.925e+004, 6.67e+006, 6.19e+005, -4818, 594.6, -5986
5.586e+004, 1.599, 3.809, 0.03888, -1.898e+005, 6.69e+006, 2.587e+005, -4815, 62.36, -6021
5.592e+004, 1.642, 3.848, -0.01547, -4.78e+005, 6.678e+006, -1.029e+005, -4788, -470.7, -6027
5.598e+004, 1.685, 3.887, -0.06983, -7.639e+005, 6.633e+006, -4.64e+005, -4738, -1002, -6005
5.604e+004, 1.729, 3.926, -0.1241, -1.046e+006, 6.558e+006, -8.229e+005, -4666, -1529, -5953
5.61e+004, 1.773, 3.965, -0.1781, -1.323e+006, 6.45e+006, -1.178e+006, -4571, -2049, -5874
5.616e+004, 1.818, 4.006, -0.2319, -1.594e+006, 6.312e+006, -1.527e+006, -4454, -2560, -5766
5.622e+004, 1.864, 4.048, -0.2851, -1.857e+006, 6.143e+006, -1.869e+006, -4316, -3059, -5630
5.628e+004, 1.912, 4.091, -0.3378, -2.112e+006, 5.945e+006, -2.202e+006, -4157, -3544, -5467
5.634e+004, 1.962, 4.136, -0.3898, -2.356e+006, 5.718e+006, -2.525e+006, -3978, -4012, -5278
5.64e+004, 2.013, 4.184, -0.4409, -2.589e+006, 5.464e+006, -2.835e+006, -3779, -4462, -5063
5.646e+004, 2.067, 4.233, -0.491, -2.809e+006, 5.183e+006, -3.132e+006, -3562, -4890, -4824
5.652e+004, 2.125, 4.286, -0.5397, -3.016e+006, 4.878e+006, -3.414e+006, -3327, -5295, -4561
5.658e+004, 2.185, 4.342, -0.587, -3.208e+006, 4.548e+006, -3.679e+006, -3076, -5675, -4276
5.664e+004, 2.249, 4.402, -0.6324, -3.385e+006, 4.197e+006, -3.926e+006, -2810, -6028, -3970
5.67e+004, 2.318, 4.467, -0.6758, -3.545e+006, 3.826e+006, -4.155e+006, -2530, -6352, -3645
